-0.11810577,0.8001944,-2.1946576,0.082917176,0.43445894,0.11842575,-0.14594337,1.119824,-0.1313824,0.11130375,-0.42095914
-1.0666385,-1.3464978,0.33678922,-0.04709525,-0.31839103,0.04268933,-1.1049172,1.4173578,-0.36982605,0.4986948,1.0515674
0.74538636,-2.6283855,-0.9638792,-0.07915897,0.86666334,-0.11283763,0.6791889,-2.151642,1.7895266,0.10400845,-0.24909937
1.645863,-0.08816837,1.4809943,-0.37533295,1.0820872,-0.20412152,1.6376382,0.10458474,-0.28637865,0.12058866,0.13614044
1.2296847,-1.8642058,-0.4573734,-1.0057034,-0.113635324,0.13540527,1.3191748,-1.4598672,0.5401077,-0.1924226,-1.9384906
1.0130734,1.9740499,0.38933858,-0.0495976,0.4152848,10.660727,0.9779258,3.3227637,0.5508798,0.27286848,-0.5653891
-0.15426008,3.123352,0.5539835,1.0734215,0.38173306,5.8540783,-0.14436103,4.305903,1.4051914,0.2635392,1.1382701
-0.8492578,1.5849161,-0.57262695,-0.036265273,0.4231743,0.18034613,-0.8485738,-0.3241328,0.9298299,0.17715055,0.053723488
-0.6605239,0.11848864,-0.5079351,-0.0072631105,-0.868363,0.3269483,-0.68780464,0.31518817,-0.91985154,-0.07037767,-0.5650627
2.0187721,-0.7525967,1.6617098,-0.0542162,0.6250032,-0.2292808,1.9401435,-1.4880462,3.2670884,-7.0904303,0.13633652
0.84267515,0.38279575,-4.335235,-0.7740225,-2.336322,-0.007193514,0.86050975,-1.1738873,-0.5227265,0.12549931,-0.67783433
0.15037166,1.7210609,1.0256683,0.43684292,1.259766,0.33103693,0.15587749,-2.2866123,-0.7640998,-0.37712815,-0.53201145
1.3985285,-1.2324284,1.7661586,-1.0146159,-0.180567,-0.317177,1.290766,-0.9281159,0.27192172,0.38646278,1.1031965
0.76914823,2.874054,-0.250863,0.2989714,2.0887713,1.5819849,0.7123935,3.057276,0.49843475,0.41263428,-0.27348277
-0.7817087,-1.4279308,0.5114396,-0.38911214,-0.28071377,0.28744134,-0.67817265,1.3707649,0.856538,0.37412947,0.04777427
0.71030724,0.077277176,-2.484776,-0.75523853,2.2348607,-0.22194901,0.6849226,-0.8010184,0.7971173,0.3910537,0.022251751
-0.08853626,-0.068687536,0.18924654,3.035865,2.0458364,-0.18214451,-0.21894729,0.50679994,-0.6842983,-0.20060425,0.8939277
-0.8287043,-0.42027956,0.59714043,-0.7844577,-1.1521578,-0.3312814,-0.7936973,-1.2813742,-1.6898072,0.14653665,-0.06996737
-0.73060983,-2.769309,2.286179,-0.42838526,-0.93332136,-0.33208933,-0.7876157,-0.20927602,-0.040829778,0.48124516,0.97993416
0.17443031,0.18337153,1.1929976,-0.12834562,0.50209653,-0.17808701,0.092437364,-1.9717467,0.019128507,0.033842634,0.24239802
-0.098507404,2.2886117,0.22128457,0.009094642,0.08681282,-0.28232113,-0.059341386,2.4750042,0.6910967,0.28088912,0.9691234
-0.47959715,1.5161785,0.6449649,0.17172168,-0.32576644,-0.015866477,-0.4120617,-2.4507854,-0.82828546,-0.26618227,-0.57428575
-0.49411148,-0.7093825,0.72120136,-1.1802264,-0.9414216,0.13440384,-0.37755713,-0.037157457,-1.2447711,0.012325963,-0.30069244
-0.77624655,0.054699976,-0.17310692,-0.3029752,0.43314454,-0.22180627,-0.70996493,-1.9460405,-0.038838368,0.15459499,-0.07711469
0.30695423,-0.40116897,-0.8647731,0.54969233,-0.45910746,-0.15363231,0.31919393,1.1263367,0.8459011,0.2498858,1.1054858
-1.460744,-1.3536993,0.8455979,-0.0616338,-0.75898093,-0.3402118,-1.4481133,0.0035433038,-0.66585106,0.45805883,0.4863448
-0.2686884,-1.24376,-2.1383731,0.35773382,-0.35178652,-0.13693948,-0.2648387,1.3625416,0.29944292,0.19006076,-0.17492919
0.54477787,-0.13992587,-0.76792806,0.082452096,1.6095794,0.092960455,0.40512547,0.04980134,1.741598,0.267857,0.021548348
-0.8745079,3.0054777,-0.073756926,2.7167933,-0.38967538,-0.053834006,-0.8545437,1.5511081,1.6779807,0.039707653,-0.6676044
0.57178974,2.8616433,0.62940156,-0.60031885,-1.0210173,0.41066852,0.6151049,1.1812277,-1.0947974,-0.35892144,-0.30155227
1.7519354,-0.32675868,-0.07428287,-1.1240364,-0.21405414,0.06775555,1.847032,0.042792965,0.9950733,-0.03311929,-1.147121
1.1762885,-2.766776,0.52008814,-0.6619179,-0.5488346,-0.008915936,1.1300881,0.8351703,-1.7195152,-0.1104712,-0.52017397
-0.49843863,-0.57990193,-0.28713387,-0.31260544,-0.9780174,0.058028415,-0.38195473,-1.4842914,0.50445056,0.30309716,-0.5603652
-0.3632911,0.8235571,-0.59072953,0.16174963,-0.025041252,0.004145478,-0.3634363,-0.6377344,-0.4846806,0.04879425,0.09049195
0.0773379,0.25678745,-0.3932206,0.38112378,-0.57971036,-0.18951711,0.083877295,0.4861466,1.4007603,0.39723992,0.55261016
-1.9652481,2.812781,0.056973565,0.1775747,0.21054322,2.606305,-1.9263988,4.522927,0.5469326,0.40262493,-0.4917912
-0.8285362,-1.2564405,-0.48421985,-0.40388072,1.4823482,0.029786909,-0.8514482,0.12838806,-0.4617522,-0.15530813,-0.6596709
-0.468808,0.6352002,-0.4236109,0.107102394,-2.1007504,-0.12684365,-0.57078034,-0.5821284,0.030330347,0.1901339,-0.19853015
-0.51437527,-0.3447572,0.40807307,-1.3497655,-0.84460306,-0.08950771,-0.45664254,0.64128757,-1.7023802,0.20024216,0.75629586
